user_id,employee_name,department,job_title,date,login_count,logoff_count,night_logins,unique_pcs,session_duration_total,session_duration_avg,usb_connect,usb_disconnect,file_opened,file_copied,file_deleted,file_downloaded,file_uploaded,file_edited,total_file_operations,sensitive_files_accessed,unique_files_accessed,systems_accessed,file_operations_detail,emails_sent,external_mails,email_attachments,avg_email_size,http_requests,unique_urls,O,C,E,A,N,risk_score,anomaly_label,risk_profile
RMK7809,John Davis,Engineering,DevOps Engineer,2024-01-17,3,3,1,3,977,325.67,0,0,6,1,0,1,1,3,12,4,12,"Database_Dev,SharePoint,Database_Production,Cloud_Storage,FileServer_01,SAP_ERP","[{'operation': 'open', 'file_name': 'code_20237189.xml', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-17 20:41:00'}, {'operation': 'open', 'file_name': 'internal_build_20201350.xlsx', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-17 05:17:00'}, {'operation': 'open', 'file_name': 'api_20204663.sql', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-17 17:02:00'}, {'operation': 'open', 'file_name': 'restricted_build_20234110.txt', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-17 16:05:00'}, {'operation': 'open', 'file_name': 'api_20234095.pptx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-17 22:09:00'}, {'operation': 'open', 'file_name': 'code_20209806.pptx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-17 01:08:00'}, {'operation': 'copy', 'file_name': 'restricted_spec_20223913.csv', 'system': 'SAP_ERP', 'is_sensitive': True, 'timestamp': '2024-01-17 09:32:00'}, {'operation': 'download', 'file_name': 'spec_20226480.xlsx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-17 10:32:00'}, {'operation': 'upload', 'file_name': 'internal_spec_20213849.json', 'system': 'SAP_ERP', 'is_sensitive': True, 'timestamp': '2024-01-17 17:26:00'}, {'operation': 'edit', 'file_name': 'code_20217357.pdf', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-17 06:20:00'}]",41,6,15,32081,269,187,45,44,16,18,20,34.46,1,medium
RMK7809,John Davis,Engineering,DevOps Engineer,2024-01-13,5,5,0,1,1177,235.4,0,0,17,6,0,0,0,7,30,6,30,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_01,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'build_20206182.xml', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-13 05:15:00'}, {'operation': 'open', 'file_name': 'design_20206847.json', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-13 10:44:00'}, {'operation': 'open', 'file_name': 'spec_20207188.csv', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-13 06:58:00'}, {'operation': 'open', 'file_name': 'test_20205174.zip', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-13 20:13:00'}, {'operation': 'open', 'file_name': 'deployment_20200668.csv', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-13 06:35:00'}, {'operation': 'open', 'file_name': 'test_20206067.xml', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-13 20:36:00'}, {'operation': 'open', 'file_name': 'spec_20216303.xlsx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-13 16:18:00'}, {'operation': 'open', 'file_name': 'api_20227435.sql', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-13 06:25:00'}, {'operation': 'open', 'file_name': 'internal_api_20239574.xml', 'system': 'HRMS', 'is_sensitive': True, 'timestamp': '2024-01-13 07:26:00'}, {'operation': 'open', 'file_name': 'confidential_code_20231924.csv', 'system': 'HRMS', 'is_sensitive': True, 'timestamp': '2024-01-13 08:54:00'}]",17,4,8,41688,87,48,32,17,16,33,37,36.3,-1,medium
RMK7809,John Davis,Engineering,DevOps Engineer,2024-01-30,3,3,1,3,666,222.0,1,1,9,4,0,1,0,8,22,3,22,"Git_Repository,Database_Dev,HRMS,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_02,FileServer_01,SAP_ERP","[{'operation': 'open', 'file_name': 'deployment_20208903.sql', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-30 16:42:00'}, {'operation': 'open', 'file_name': 'deployment_20231819.sql', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-30 01:27:00'}, {'operation': 'open', 'file_name': 'test_20240296.txt', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-30 20:23:00'}, {'operation': 'open', 'file_name': 'test_20224991.pdf', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-30 14:36:00'}, {'operation': 'open', 'file_name': 'build_20220135.xml', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-30 18:08:00'}, {'operation': 'open', 'file_name': 'internal_spec_20200681.xml', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-30 13:22:00'}, {'operation': 'open', 'file_name': 'spec_20204436.xlsx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-30 23:45:00'}, {'operation': 'open', 'file_name': 'confidential_spec_20212441.json', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-30 15:02:00'}, {'operation': 'open', 'file_name': 'build_20205451.csv', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-30 15:41:00'}, {'operation': 'copy', 'file_name': 'deployment_20229754.pptx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-30 21:33:00'}]",13,2,5,45322,27,14,11,29,50,43,35,32.63,1,medium
RMK7809,John Davis,Engineering,DevOps Engineer,2024-01-04,6,6,0,2,1280,213.33,2,2,11,5,0,0,0,5,21,5,21,"Database_Dev,Git_Repository,Salesforce,SharePoint,Database_Production,SAP_ERP,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'code_20233099.json', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-04 14:51:00'}, {'operation': 'open', 'file_name': 'build_20204077.sql', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-04 10:27:00'}, {'operation': 'open', 'file_name': 'deployment_20225716.txt', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-04 16:36:00'}, {'operation': 'open', 'file_name': 'internal_api_20233397.sql', 'system': 'FileServer_02', 'is_sensitive': True, 'timestamp': '2024-01-04 14:49:00'}, {'operation': 'open', 'file_name': 'deployment_20228050.json', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-04 14:01:00'}, {'operation': 'open', 'file_name': 'internal_api_20233025.csv', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-04 23:35:00'}, {'operation': 'open', 'file_name': 'restricted_build_20227014.json', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-04 06:52:00'}, {'operation': 'open', 'file_name': 'api_20201041.xlsx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-04 06:16:00'}, {'operation': 'open', 'file_name': 'spec_20229412.xml', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-04 03:25:00'}, {'operation': 'open', 'file_name': 'design_20201431.xlsx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-04 19:10:00'}]",18,6,6,27556,230,140,26,17,41,25,12,44.47,1,medium
RMK7809,John Davis,Engineering,DevOps Engineer,2024-01-06,3,3,0,2,895,298.33,0,0,16,6,0,1,5,3,31,9,31,"Database_Dev,Git_Repository,HRMS,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_01,FileServer_02,SAP_ERP","[{'operation': 'open', 'file_name': 'confidential_build_20219813.zip', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-06 14:27:00'}, {'operation': 'open', 'file_name': 'spec_20226432.pptx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-06 21:41:00'}, {'operation': 'open', 'file_name': 'confidential_code_20225502.pptx', 'system': 'FileServer_02', 'is_sensitive': True, 'timestamp': '2024-01-06 09:53:00'}, {'operation': 'open', 'file_name': 'test_20238670.pptx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-06 04:54:00'}, {'operation': 'open', 'file_name': 'api_20207153.docx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-06 10:17:00'}, {'operation': 'open', 'file_name': 'test_20207928.zip', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-06 17:23:00'}, {'operation': 'open', 'file_name': 'build_20224436.zip', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-06 13:11:00'}, {'operation': 'open', 'file_name': 'test_20229760.sql', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-06 08:23:00'}, {'operation': 'open', 'file_name': 'private_spec_20233353.csv', 'system': 'SharePoint', 'is_sensitive': True, 'timestamp': '2024-01-06 21:35:00'}, {'operation': 'open', 'file_name': 'build_20211322.zip', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-06 18:05:00'}]",28,4,8,39337,152,76,37,12,49,14,45,60.13,-1,medium
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-28,1,1,0,1,169,169.0,0,0,2,1,0,0,0,2,5,1,5,"SharePoint,Git_Repository,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'social_20231711.xlsx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-28 02:02:00'}, {'operation': 'open', 'file_name': 'creative_20239146.csv', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-28 04:55:00'}, {'operation': 'copy', 'file_name': 'confidential_content_20219271.csv', 'system': 'SharePoint', 'is_sensitive': True, 'timestamp': '2024-01-28 16:15:00'}, {'operation': 'edit', 'file_name': 'content_20222093.zip', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-28 10:17:00'}, {'operation': 'edit', 'file_name': 'brand_20230799.pdf', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-28 01:44:00'}]",0,0,0,28260,128,85,35,23,34,29,18,4.46,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-29,4,4,0,2,1614,403.5,0,0,3,2,0,0,0,3,8,1,8,"Database_Dev,HRMS,Salesforce,SharePoint,Cloud_Storage,FileServer_01,SAP_ERP","[{'operation': 'open', 'file_name': 'media_20208653.json', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-29 00:34:00'}, {'operation': 'open', 'file_name': 'media_20231739.pptx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-29 16:53:00'}, {'operation': 'open', 'file_name': 'internal_social_20216912.xml', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-29 21:23:00'}, {'operation': 'copy', 'file_name': 'media_20228377.xml', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-29 06:27:00'}, {'operation': 'copy', 'file_name': 'analytics_20200204.txt', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-29 16:27:00'}, {'operation': 'edit', 'file_name': 'social_20208301.csv', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-29 23:48:00'}, {'operation': 'edit', 'file_name': 'content_20221818.xlsx', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-29 15:29:00'}, {'operation': 'edit', 'file_name': 'creative_20201481.json', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-29 13:38:00'}]",43,16,15,39466,120,54,10,17,20,26,32,20.91,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-24,2,2,0,1,915,457.5,0,0,11,3,0,0,3,3,20,3,20,"Database_Dev,Git_Repository,HRMS,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_02,FileServer_01,SAP_ERP","[{'operation': 'open', 'file_name': 'brand_20207346.pptx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-24 20:55:00'}, {'operation': 'open', 'file_name': 'internal_social_20237843.sql', 'system': 'FileServer_02', 'is_sensitive': True, 'timestamp': '2024-01-24 21:28:00'}, {'operation': 'open', 'file_name': 'content_20215147.pdf', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-24 21:49:00'}, {'operation': 'open', 'file_name': 'analytics_20209669.zip', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-24 06:25:00'}, {'operation': 'open', 'file_name': 'analytics_20203896.zip', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-24 04:46:00'}, {'operation': 'open', 'file_name': 'content_20231364.txt', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-24 19:26:00'}, {'operation': 'open', 'file_name': 'brand_20202221.pptx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-24 07:56:00'}, {'operation': 'open', 'file_name': 'creative_20205001.txt', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-24 16:05:00'}, {'operation': 'open', 'file_name': 'restricted_media_20211551.zip', 'system': 'FileServer_02', 'is_sensitive': True, 'timestamp': '2024-01-24 07:35:00'}, {'operation': 'open', 'file_name': 'social_20219090.json', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-24 08:33:00'}]",36,9,10,29551,262,82,26,41,15,22,20,35.1,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-19,4,4,0,1,1096,274.0,0,0,2,1,0,0,0,2,5,1,5,"SharePoint,SAP_ERP,Salesforce","[{'operation': 'open', 'file_name': 'campaign_20232987.csv', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-19 19:29:00'}, {'operation': 'open', 'file_name': 'analytics_20213497.txt', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-19 07:56:00'}, {'operation': 'copy', 'file_name': 'social_20240297.pdf', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-19 09:01:00'}, {'operation': 'edit', 'file_name': 'confidential_analytics_20221277.json', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-19 20:59:00'}, {'operation': 'edit', 'file_name': 'campaign_20223558.txt', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-19 23:38:00'}]",44,4,13,7215,19,11,27,22,25,17,31,8.74,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-22,5,5,0,2,1542,308.4,0,0,1,0,0,0,0,1,2,0,2,"Cloud_Storage,SAP_ERP","[{'operation': 'open', 'file_name': 'analytics_20232678.sql', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-22 20:09:00'}, {'operation': 'edit', 'file_name': 'content_20224711.zip', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-22 15:55:00'}]",12,3,5,7240,98,64,45,19,34,22,41,8.51,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-04,3,3,0,1,771,257.0,0,0,3,2,0,0,1,3,9,0,9,"Salesforce,Database_Production,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'analytics_20207187.docx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-04 08:56:00'}, {'operation': 'open', 'file_name': 'creative_20214294.json', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-04 17:58:00'}, {'operation': 'open', 'file_name': 'media_20240053.txt', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-04 11:51:00'}, {'operation': 'copy', 'file_name': 'analytics_20227760.xml', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-04 16:38:00'}, {'operation': 'copy', 'file_name': 'creative_20204768.docx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-04 22:36:00'}, {'operation': 'upload', 'file_name': 'media_20214380.xlsx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-04 17:34:00'}, {'operation': 'edit', 'file_name': 'analytics_20229123.txt', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-04 03:18:00'}, {'operation': 'edit', 'file_name': 'media_20205946.xlsx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-04 16:36:00'}, {'operation': 'edit', 'file_name': 'campaign_20212378.sql', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-04 02:03:00'}]",0,0,0,26056,157,94,13,50,35,45,35,0.0,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-25,3,3,0,3,593,197.67,0,0,5,1,0,0,0,4,10,1,10,"Git_Repository,Salesforce,Database_Production,Cloud_Storage,FileServer_02","[{'operation': 'open', 'file_name': 'analytics_20206281.docx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-25 22:38:00'}, {'operation': 'open', 'file_name': 'brand_20236684.xml', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-25 18:53:00'}, {'operation': 'open', 'file_name': 'campaign_20225407.docx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-25 02:25:00'}, {'operation': 'open', 'file_name': 'media_20211898.docx', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-25 17:57:00'}, {'operation': 'open', 'file_name': 'creative_20208384.csv', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-25 06:04:00'}, {'operation': 'copy', 'file_name': 'restricted_creative_20206743.json', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-25 04:32:00'}, {'operation': 'edit', 'file_name': 'social_20206786.json', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-25 04:10:00'}, {'operation': 'edit', 'file_name': 'brand_20205341.xml', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-25 23:17:00'}, {'operation': 'edit', 'file_name': 'content_20224193.txt', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-25 13:05:00'}, {'operation': 'edit', 'file_name': 'analytics_20203093.csv', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-25 12:21:00'}]",38,8,15,27700,190,100,21,20,43,11,46,27.36,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-05,2,2,0,1,321,160.5,0,0,3,0,0,0,0,3,6,4,6,"Git_Repository,Cloud_Storage,Database_Production,FileServer_01","[{'operation': 'open', 'file_name': 'restricted_brand_20232541.csv', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-05 21:20:00'}, {'operation': 'open', 'file_name': 'content_20235323.sql', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-05 07:00:00'}, {'operation': 'open', 'file_name': 'media_20208266.zip', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-05 21:29:00'}, {'operation': 'edit', 'file_name': 'restricted_creative_20200104.json', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-05 06:47:00'}, {'operation': 'edit', 'file_name': 'internal_brand_20217653.csv', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-05 02:27:00'}, {'operation': 'edit', 'file_name': 'internal_analytics_20227123.csv', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-05 02:30:00'}]",4,0,0,46467,259,133,22,37,34,31,39,33.48,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-17,5,5,0,3,743,148.6,0,0,1,0,0,0,0,2,3,0,3,"FileServer_01,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'campaign_20224933.txt', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-17 11:49:00'}, {'operation': 'edit', 'file_name': 'social_20204662.docx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-17 13:47:00'}, {'operation': 'edit', 'file_name': 'creative_20208060.docx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-17 13:57:00'}]",34,10,15,8920,198,104,38,17,17,50,48,17.16,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-13,1,1,0,1,461,461.0,0,0,4,1,0,0,0,3,8,2,8,"Database_Dev,Salesforce,Database_Production,Cloud_Storage,SAP_ERP,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'confidential_creative_20222250.sql', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-13 07:06:00'}, {'operation': 'open', 'file_name': 'analytics_20204502.docx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-13 18:41:00'}, {'operation': 'open', 'file_name': 'private_content_20226487.sql', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-13 14:24:00'}, {'operation': 'open', 'file_name': 'creative_20211697.txt', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-13 05:52:00'}, {'operation': 'copy', 'file_name': 'analytics_20211189.zip', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-13 23:25:00'}, {'operation': 'edit', 'file_name': 'creative_20239785.txt', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-13 21:46:00'}, {'operation': 'edit', 'file_name': 'content_20217071.json', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-13 01:37:00'}, {'operation': 'edit', 'file_name': 'media_20222480.xml', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-13 10:51:00'}]",11,1,3,40270,103,69,48,10,38,14,26,13.86,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-30,3,3,0,1,953,317.67,1,1,2,1,0,0,0,2,5,0,5,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production","[{'operation': 'open', 'file_name': 'campaign_20237516.pdf', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-30 04:05:00'}, {'operation': 'open', 'file_name': 'brand_20218514.txt', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-30 10:35:00'}, {'operation': 'copy', 'file_name': 'creative_20233281.sql', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-30 11:15:00'}, {'operation': 'edit', 'file_name': 'analytics_20200760.sql', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-30 23:33:00'}, {'operation': 'edit', 'file_name': 'social_20238046.csv', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-30 19:30:00'}]",21,6,6,32384,23,11,27,25,31,11,29,6.64,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-10,3,3,0,2,747,249.0,1,1,5,1,0,0,1,2,9,3,9,"Database_Dev,HRMS,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP","[{'operation': 'open', 'file_name': 'campaign_20216389.xml', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-10 13:36:00'}, {'operation': 'open', 'file_name': 'media_20225683.txt', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-10 05:50:00'}, {'operation': 'open', 'file_name': 'confidential_creative_20203671.txt', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-10 10:00:00'}, {'operation': 'open', 'file_name': 'content_20225127.csv', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-10 13:37:00'}, {'operation': 'open', 'file_name': 'restricted_campaign_20205169.pdf', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-10 17:52:00'}, {'operation': 'copy', 'file_name': 'internal_brand_20219385.xlsx', 'system': 'SharePoint', 'is_sensitive': True, 'timestamp': '2024-01-10 09:46:00'}, {'operation': 'upload', 'file_name': 'analytics_20204049.xlsx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-10 00:08:00'}, {'operation': 'edit', 'file_name': 'campaign_20215375.zip', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-10 09:52:00'}, {'operation': 'edit', 'file_name': 'analytics_20222234.pptx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-10 14:58:00'}]",40,11,19,15465,230,101,40,27,49,11,44,28.27,1,low
NDY1724,James Johnson,Marketing,Marketing Manager,2024-01-01,2,2,0,2,796,398.0,0,0,6,3,0,0,0,2,11,2,11,"Database_Dev,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,HRMS","[{'operation': 'open', 'file_name': 'internal_social_20220587.pptx', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-01 23:20:00'}, {'operation': 'open', 'file_name': 'creative_20227534.csv', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-01 20:52:00'}, {'operation': 'open', 'file_name': 'brand_20212979.sql', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-01 19:52:00'}, {'operation': 'open', 'file_name': 'content_20219791.json', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-01 04:38:00'}, {'operation': 'open', 'file_name': 'campaign_20201306.xml', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-01 02:17:00'}, {'operation': 'open', 'file_name': 'content_20238085.zip', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-01 21:52:00'}, {'operation': 'copy', 'file_name': 'content_20224733.csv', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-01 16:45:00'}, {'operation': 'copy', 'file_name': 'media_20211025.sql', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-01 01:01:00'}, {'operation': 'copy', 'file_name': 'analytics_20235499.pptx', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-01 22:23:00'}, {'operation': 'edit', 'file_name': 'creative_20211059.docx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-01 17:55:00'}]",43,11,20,23545,248,86,38,28,22,12,22,31.49,1,low
